age,gender,income,purchase_frequency,purchase_amount,product_category,satisfaction_score,Cluster
21,Female,49335,1,13325,Clothing,3,0
33,Female,28792,1,10510,Home,4,3
28,Female,33241,1,11203,Clothing,5,3
21,Female,35393,1,11973,Clothing,6,3
30,Male,49798,2,9479,Home,4,0
33,Female,27456,0,8866,Electronics,4,1
32,Female,32333,2,11328,Food,5,3
27,Male,30691,1,8650,Books,6,3
27,Male,31349,2,13561,Food,4,3
32,Female,14066,2,5841,Health,5,2
25,Female,5611,2,2367,Books,6,2
25,Female,23327,1,7599,Electronics,4,1
25,Female,22304,2,9153,Books,4,1
34,Female,46165,0,15149,Beauty,6,0
37,Male,14169,2,3355,Home,6,2
27,Male,37596,2,13398,Electronics,4,3
36,Male,48198,0,15004,Books,5,0
36,Male,37897,0,12281,Books,7,3
32,Female,7160,2,2137,Books,6,2
26,Male,44864,0,12728,Books,4,0
31,Female,13524,1,4910,Clothing,4,2
24,Male,25844,2,8275,Food,5,1
22,Male,6492,2,2613,Clothing,6,2
38,Female,47043,0,19514,Food,7,0
25,Male,31463,2,11372,Clothing,6,3
32,Male,20618,2,7051,Books,6,1
38,Female,15992,2,5588,Books,5,2
32,Female,29092,1,12208,Food,4,3
38,Male,26083,0,6826,Books,5,1
33,Male,40283,2,15319,Health,5,0
33,Female,48457,1,17195,Clothing,4,0
27,Male,36162,0,11095,Home,6,3
34,Female,33086,2,12412,Books,3,3
29,Female,40380,1,13134,Electronics,5,0
28,Male,9681,2,4506,Food,4,2
38,Female,16318,2,5962,Health,5,1
32,Male,38243,2,13833,Books,5,3
26,Male,10506,0,3796,Books,4,2
25,Male,14153,0,4786,Food,6,2
28,Female,27560,2,9573,Clothing,4,3
30,Female,26602,2,10512,Home,7,1
30,Male,33317,0,13180,Clothing,4,3
26,Male,32962,1,14044,Clothing,6,3
27,Female,24069,2,9600,Clothing,4,1
28,Female,11632,1,4191,Electronics,6,2
30,Male,36566,1,15995,Health,5,3
27,Male,17804,1,5594,Health,6,1
31,Female,10925,2,3272,Beauty,5,2
30,Male,23510,2,5651,Health,4,1
30,Female,6844,0,1826,Clothing,6,2
32,Female,9167,2,2736,Food,7,2
29,Female,42360,0,15158,Electronics,6,0
24,Female,24215,1,7675,Food,4,1
29,Female,19356,2,8230,Electronics,7,1
27,Female,14406,2,5390,Books,6,2
35,Male,32233,2,12949,Beauty,5,3
28,Male,32155,2,13097,Electronics,5,3
28,Male,12045,2,4509,Electronics,6,2
33,Female,34192,0,10107,Food,4,3
23,Female,42760,2,16893,Electronics,6,0
28,Female,27337,1,7594,Home,5,1
25,Female,12056,2,4752,Beauty,6,2
30,Male,9473,2,3478,Electronics,5,2
31,Female,9056,1,3045,Clothing,5,2
30,Male,49226,2,14546,Beauty,4,0
23,Female,38166,2,13476,Electronics,5,3
32,Male,16939,2,7006,Electronics,4,1
25,Male,24900,1,7155,Books,6,1
30,Male,5343,2,1765,Electronics,5,2
31,Male,46780,2,15689,Health,5,0
32,Male,30284,0,10779,Electronics,6,3
31,Male,21896,0,6949,Clothing,5,1
31,Female,49563,2,15208,Clothing,4,0
21,Male,21600,1,5596,Health,4,1
22,Male,30710,1,10012,Books,3,3
32,Female,27786,0,10684,Electronics,3,3
32,Male,47770,2,18988,Electronics,7,0
28,Female,17476,2,6679,Electronics,6,1
33,Male,16180,1,4338,Food,6,2
25,Female,33335,2,11522,Food,6,3
32,Male,35213,2,12133,Beauty,6,3
26,Male,11936,2,3047,Clothing,6,2
33,Male,11701,1,4097,Food,5,2
19,Female,29628,1,9607,Health,4,3
28,Female,37633,0,11031,Electronics,5,3
29,Male,35511,1,13467,Electronics,4,3
33,Male,44254,2,13661,Electronics,4,0
32,Female,7941,2,2478,Books,4,2
31,Male,49079,1,18526,Health,5,0
27,Female,10265,2,3774,Food,4,2
28,Female,45352,1,14611,Health,6,0
21,Female,34551,0,8931,Electronics,5,3
26,Female,38292,1,13043,Clothing,6,3
26,Female,38165,1,15488,Food,4,3
38,Male,47810,1,14111,Books,5,0
31,Female,36590,0,12363,Electronics,8,3
32,Female,35619,0,12585,Health,5,3
35,Male,49423,2,14144,Food,6,0
29,Female,42391,2,15133,Books,5,0
31,Male,47769,2,12533,Health,7,0
40,Female,15261,1,5894,Electronics,5,2
30,Male,15314,2,5997,Beauty,6,2
28,Male,19154,0,6154,Electronics,6,1
39,Male,34336,1,11435,Books,5,3
37,Male,27963,1,10668,Electronics,4,3
30,Female,15398,2,5539,Clothing,5,2
28,Male,26818,0,9072,Books,6,1
33,Male,42455,1,17654,Home,5,0
23,Female,15741,2,6780,Books,5,2
38,Male,15650,2,5082,Electronics,4,2
24,Female,16208,2,5820,Books,4,2
31,Female,39183,0,12361,Electronics,4,0
29,Male,20087,2,7551,Health,5,1
22,Female,36977,2,10761,Electronics,5,3
37,Male,23263,1,8135,Electronics,5,1
31,Female,35637,1,12698,Electronics,4,3
30,Male,11708,1,3356,Home,6,2
34,Female,32457,2,10952,Electronics,6,3
23,Male,24617,2,6288,Electronics,5,1
28,Male,47101,1,11927,Electronics,4,0
30,Male,26999,2,8658,Clothing,6,1
26,Female,13457,2,4810,Electronics,3,2
31,Female,31422,2,13430,Books,6,3
31,Male,15527,0,5568,Food,5,2
25,Male,22762,2,7993,Electronics,5,1
32,Male,9759,2,2964,Electronics,6,2
22,Male,19165,2,6127,Health,5,1
33,Male,27588,2,10635,Food,6,3
28,Male,32880,2,14095,Books,4,3
37,Female,39002,0,16299,Electronics,5,0
31,Female,10044,1,3051,Health,5,2
32,Male,37490,1,10357,Books,4,3
34,Female,49140,0,16085,Clothing,5,0
26,Male,5104,0,1769,Beauty,5,2
38,Male,48421,1,19057,Home,4,0
28,Female,49127,0,14490,Electronics,4,0
34,Female,38570,1,16329,Health,6,3
30,Female,11570,2,3914,Books,5,2
31,Male,46124,1,15555,Electronics,7,0
31,Male,27193,2,8669,Food,5,1
37,Female,24877,0,8677,Food,4,1
31,Male,48634,0,13098,Electronics,5,0
34,Female,37861,0,10712,Beauty,3,3
22,Female,42702,1,18060,Electronics,6,0
17,Female,20275,1,7577,Clothing,4,1
43,Female,46302,2,19989,Beauty,5,0
30,Male,8333,1,2138,Books,4,2
36,Male,34876,2,9284,Books,6,3
21,Male,15906,0,4944,Electronics,5,2
31,Male,47908,1,15650,Electronics,5,0
31,Female,31466,1,9951,Electronics,5,3
36,Male,38239,2,14416,Home,5,3
35,Female,44767,0,16056,Health,4,0
27,Female,24192,1,8529,Books,5,1
27,Male,39900,0,15435,Food,4,0
43,Male,14663,2,4663,Electronics,5,2
30,Male,24594,0,9140,Health,5,1
29,Female,20354,0,8204,Books,6,1
36,Female,21536,2,6686,Clothing,7,1
27,Male,25070,1,8837,Books,6,1
32,Male,26514,1,8096,Food,5,1
32,Male,39629,2,14877,Electronics,5,0
33,Female,47152,1,17882,Electronics,6,0
27,Female,19151,2,7751,Food,4,1
26,Female,27690,0,9741,Books,4,3
21,Female,40514,2,12596,Food,6,0
32,Female,34602,2,10839,Health,8,3
29,Female,8925,1,3350,Home,4,2
37,Male,24655,1,8053,Clothing,6,1
25,Female,41070,0,15842,Books,6,0
35,Male,26851,1,7252,Electronics,4,1
34,Female,48647,2,15738,Food,4,0
32,Female,30344,2,9314,Clothing,6,3
20,Male,39813,2,14524,Clothing,5,0
23,Male,30425,1,11736,Electronics,5,3
27,Male,26734,0,7506,Food,5,1
37,Female,8622,2,2751,Electronics,6,2
29,Male,43682,0,10696,Food,5,0
22,Male,47467,2,13332,Health,5,0
37,Male,48155,1,18437,Books,4,0
29,Male,5287,2,2032,Food,4,2
26,Male,36529,1,11941,Electronics,5,3
33,Female,33821,2,10139,Electronics,5,3
30,Male,17812,2,5586,Clothing,4,1
26,Female,22359,0,8804,Food,4,1
24,Male,49018,2,17670,Electronics,6,0
37,Female,9971,1,2076,Electronics,5,2
28,Male,42369,2,16892,Health,4,0
29,Male,16905,1,7410,Electronics,5,1
33,Female,44430,2,20170,Electronics,3,0
30,Male,37408,1,14087,Food,7,3
32,Male,5153,1,1595,Books,4,2
26,Female,48543,1,14760,Health,3,0
35,Male,28843,1,9596,Electronics,6,3
27,Male,23022,2,8578,Books,3,1
28,Male,9554,2,3455,Clothing,4,2
31,Female,33575,2,9108,Food,6,3
30,Female,7043,1,2153,Books,6,2
28,Male,34248,2,12060,Home,7,3
32,Male,20817,1,6743,Electronics,5,1
39,Male,36175,2,12834,Books,8,3
29,Female,18478,2,5834,Books,6,1
30,Male,7385,2,2959,Books,6,2
27,Male,5582,1,1790,Electronics,6,2
32,Female,8907,0,2729,Food,6,2
28,Female,14317,2,5888,Books,6,2
26,Male,12906,1,4844,Clothing,5,2
38,Female,42569,1,14487,Home,5,0
37,Male,44752,2,18231,Electronics,5,0
26,Male,23071,2,8918,Books,4,1
26,Male,14904,2,5635,Electronics,6,2
26,Male,32028,2,11379,Clothing,5,3
29,Female,23110,2,8290,Electronics,5,1
30,Female,43959,1,12689,Electronics,4,0
27,Male,44923,2,16027,Books,5,0
19,Female,19272,1,6457,Electronics,5,1
26,Female,31563,1,13189,Clothing,5,3
27,Male,8477,2,3022,Books,5,2
30,Female,41168,0,14957,Health,6,0
35,Female,12154,1,2945,Electronics,6,2
27,Female,32087,2,13346,Books,6,3
34,Female,48648,2,14523,Electronics,4,0
26,Female,22744,1,7050,Electronics,5,1
35,Male,26218,0,9029,Clothing,6,1
33,Male,45989,0,17773,Food,5,0
29,Male,23118,2,8819,Beauty,5,1
27,Male,20574,0,7621,Food,6,1
33,Male,40659,1,15189,Health,6,0
32,Male,14463,2,4405,Clothing,5,2
38,Male,8366,2,3002,Beauty,4,2
30,Female,5152,2,2054,Electronics,7,2
27,Female,44849,0,19463,Health,5,0
28,Female,17293,2,4444,Health,5,1
31,Female,26869,2,10354,Electronics,5,1
35,Female,41288,2,14772,Health,6,0
31,Female,46617,2,19937,Electronics,4,0
36,Male,11067,1,3351,Food,4,2
29,Female,47893,2,14162,Health,4,0
29,Male,25985,2,8746,Books,5,1
33,Female,9291,1,3031,Beauty,4,2
37,Female,27293,2,8546,Books,5,1
24,Male,39624,2,14848,Health,4,0
32,Male,13548,0,4599,Electronics,4,2
26,Male,35564,1,12828,Electronics,6,3
31,Female,44064,1,21099,Health,4,0
22,Female,45638,2,16859,Health,8,0
26,Male,34455,2,12791,Health,6,3
28,Male,11283,2,4399,Food,4,2
23,Male,10291,0,2783,Food,5,2
34,Male,7519,0,3143,Electronics,8,2
29,Male,33257,0,13387,Home,4,3
28,Female,46912,2,13670,Clothing,7,0
35,Male,6579,1,2397,Electronics,5,2
35,Female,33713,1,12385,Electronics,6,3
42,Female,28448,2,10134,Electronics,4,3
28,Female,13661,2,5795,Electronics,5,2
26,Male,27615,2,11221,Electronics,6,3
29,Female,42148,1,12331,Clothing,3,0
35,Male,23646,0,8926,Books,5,1
23,Male,47669,2,18166,Books,5,0
33,Male,5651,2,2152,Food,4,2
30,Male,15999,2,6384,Electronics,6,2
34,Male,47359,0,11844,Books,5,0
28,Female,25257,2,7659,Home,5,1
35,Female,25389,1,10014,Electronics,5,1
24,Male,46511,1,17195,Electronics,6,0
37,Male,19097,2,6405,Books,7,1
30,Female,31143,1,12342,Clothing,6,3
29,Female,48019,2,16310,Electronics,6,0
34,Male,13113,1,5345,Food,4,2
31,Female,19052,1,8118,Electronics,4,1
35,Female,29343,1,13933,Books,6,3
28,Male,20004,2,7551,Home,5,1
32,Male,26201,2,9064,Electronics,6,1
31,Female,45099,2,12090,Home,5,0
32,Female,9818,1,3743,Clothing,6,2
28,Female,36202,1,14348,Food,5,3
29,Male,33047,1,11024,Books,5,3
30,Female,21989,2,8312,Health,6,1
27,Male,26166,0,8995,Home,4,1
30,Male,21709,2,7125,Electronics,4,1
31,Female,31886,1,10402,Health,5,3
37,Male,17118,2,6097,Beauty,5,1
32,Male,37383,2,13728,Home,5,3
31,Female,34589,2,11719,Beauty,3,3
29,Male,9367,1,3410,Clothing,5,2
36,Male,49939,2,21469,Clothing,7,0
30,Male,42928,2,16099,Electronics,6,0
27,Male,29728,2,9632,Clothing,5,3
24,Female,18003,2,6762,Clothing,5,1
29,Female,47297,2,13584,Books,5,0
28,Female,31727,0,12830,Clothing,3,3
32,Male,43991,1,15963,Clothing,5,0
28,Male,13872,1,4904,Electronics,2,2
33,Male,40553,1,15404,Books,4,0
28,Male,38894,0,14449,Electronics,4,0
31,Male,41410,2,16911,Electronics,6,0
30,Female,16230,0,5929,Health,6,1
25,Male,27642,0,8444,Food,3,3
36,Male,36382,1,14650,Electronics,4,3
31,Male,5399,1,1954,Clothing,4,2
34,Female,28988,1,9098,Clothing,6,3
33,Female,44031,0,14485,Food,6,0
33,Male,44509,1,14771,Books,6,0
33,Male,37713,0,14337,Food,4,3
34,Male,5036,2,1844,Books,6,2
30,Male,19188,2,5932,Clothing,6,1
34,Male,8795,0,3159,Clothing,4,2
34,Male,44568,2,13798,Books,3,0
32,Female,20200,1,7181,Clothing,6,1
29,Female,5849,2,2086,Beauty,6,2
27,Female,28887,1,7678,Health,4,3
33,Male,42688,2,13785,Food,5,0
25,Female,40628,1,12540,Health,6,0
29,Male,48092,2,15296,Electronics,6,0
26,Female,26538,0,9240,Health,6,1
34,Female,28211,2,11338,Food,5,3
29,Female,46676,1,20501,Beauty,4,0
32,Female,43723,0,15468,Health,6,0
25,Female,11258,2,4348,Electronics,6,2
33,Female,16350,1,4335,Electronics,4,1
29,Male,44835,0,15715,Electronics,5,0
35,Male,46178,2,19435,Electronics,5,0
35,Female,30047,2,8880,Health,5,3
27,Male,28483,2,8798,Clothing,5,3
26,Female,24747,2,9924,Electronics,4,1
30,Female,24100,2,8441,Electronics,4,1
38,Female,6616,1,2194,Health,4,2
31,Male,23490,0,6982,Food,5,1
36,Female,42962,2,11356,Home,6,0
26,Male,18862,1,7285,Electronics,6,1
40,Female,22924,2,7227,Food,6,1
26,Female,41147,1,13703,Books,4,0
31,Male,28090,0,11160,Electronics,7,3
34,Male,40545,2,12905,Food,5,0
25,Male,18943,2,5936,Beauty,4,1
30,Male,13367,0,5000,Clothing,4,2
34,Female,18291,2,6630,Food,5,1
27,Male,40790,1,13176,Electronics,4,0
32,Male,32631,1,10976,Home,7,3
34,Female,6464,2,2323,Health,5,2
23,Male,20595,2,7740,Clothing,6,1
27,Male,16345,2,5908,Clothing,5,1
27,Female,24757,0,9957,Electronics,5,1
30,Female,44078,2,12354,Electronics,5,0
25,Male,44662,2,15421,Clothing,6,0
36,Female,22784,2,8276,Food,5,1
30,Female,46292,1,20198,Clothing,5,0
28,Male,7762,2,1915,Food,6,2
28,Female,46895,0,11916,Electronics,6,0
32,Female,31397,2,11946,Electronics,4,3
33,Male,27208,0,9328,Electronics,4,1
27,Male,38556,1,13927,Electronics,7,3
30,Female,48577,2,17026,Health,6,0
38,Male,42274,2,10213,Food,5,0
28,Female,30031,2,10617,Home,6,3
27,Female,47790,2,15105,Books,5,0
30,Female,23802,2,8619,Food,5,1
34,Male,41444,1,13834,Clothing,6,0
33,Male,43202,2,14854,Clothing,6,0
35,Female,41212,2,13450,Books,5,0
34,Female,15189,0,5285,Books,6,2
31,Male,46274,2,16959,Clothing,2,0
20,Female,5370,0,1372,Electronics,5,2
28,Female,47941,1,13891,Food,6,0
30,Female,48573,1,13659,Food,6,0
22,Male,23420,2,8424,Food,4,1
38,Male,21631,2,6958,Electronics,5,1
31,Male,41350,0,12331,Food,4,0
30,Male,40960,2,9906,Books,6,0
30,Male,48198,1,16639,Clothing,5,0
29,Male,22271,2,8053,Electronics,5,1
32,Male,8637,2,2937,Electronics,3,2
30,Female,8041,2,2381,Electronics,5,2
28,Male,47878,1,15248,Clothing,3,0
31,Male,36536,0,15425,Beauty,6,3
28,Female,42721,1,14048,Electronics,4,0
31,Male,41061,0,14897,Electronics,4,0
35,Male,48536,2,18866,Books,5,0
30,Male,46879,1,14044,Electronics,6,0
29,Male,25970,2,10918,Health,4,1
30,Female,14931,1,5391,Books,5,2
25,Female,22995,2,8605,Clothing,6,1
42,Male,47161,0,14104,Electronics,4,0
14,Female,49763,2,13694,Food,7,0
27,Female,14038,1,4482,Books,4,2
20,Female,11274,2,2721,Electronics,5,2
29,Female,14008,1,4876,Clothing,6,2
33,Female,13214,0,4404,Food,4,2
27,Female,13652,1,4896,Books,6,2
23,Female,36882,1,12857,Food,5,3
32,Female,37814,0,14277,Food,5,3
31,Female,43243,2,14050,Electronics,5,0
26,Male,41577,0,16268,Electronics,6,0
32,Female,26434,0,8623,Beauty,7,1
37,Male,38670,2,12162,Electronics,5,3
19,Female,46222,2,16470,Clothing,4,0
36,Male,10536,2,3079,Beauty,5,2
28,Male,37301,1,12335,Clothing,5,3
34,Female,34292,2,9806,Food,5,3
32,Female,35749,1,12454,Health,5,3
33,Male,49487,1,16727,Beauty,3,0
31,Male,30483,2,11434,Clothing,5,3
31,Male,11132,1,4843,Food,4,2
30,Female,30215,0,10314,Health,5,3
20,Male,35574,0,15020,Clothing,5,3
33,Male,36090,2,14164,Electronics,4,3
38,Male,33910,2,10212,Electronics,5,3
31,Female,13557,1,5490,Books,5,2
31,Female,26113,0,10555,Electronics,5,1
30,Male,30236,0,10016,Electronics,4,3
25,Female,31843,0,9734,Health,6,3
30,Male,33880,1,11444,Home,7,3
34,Female,16457,1,5491,Health,4,1
35,Female,20618,2,5693,Clothing,6,1
28,Female,33448,2,11607,Beauty,6,3
32,Female,47212,1,18970,Health,3,0
35,Female,8622,1,2843,Clothing,5,2
26,Female,48274,1,16843,Electronics,4,0
33,Female,35594,1,11532,Food,4,3
24,Female,35131,1,12042,Books,5,3
32,Female,37150,2,11347,Electronics,5,3
26,Female,40704,1,16258,Electronics,6,0
22,Female,17624,2,7697,Books,6,1
23,Male,8055,1,2579,Books,6,2
35,Male,7486,2,2690,Books,6,2
31,Female,28331,1,9408,Books,4,3
28,Male,6164,2,2302,Electronics,5,2
32,Male,20149,1,8051,Electronics,6,1
23,Female,47461,2,14699,Clothing,5,0
23,Female,11719,2,3843,Food,5,2
31,Female,49922,1,16975,Beauty,8,0
33,Male,40313,2,10806,Health,6,0
32,Male,36488,2,13146,Electronics,5,3
25,Female,15614,2,4907,Health,5,2
31,Male,37748,2,12265,Books,7,3
23,Male,47011,2,14905,Electronics,5,0
24,Male,37695,2,14040,Electronics,5,3
33,Female,35251,1,11793,Clothing,7,3
35,Female,49130,2,14225,Clothing,3,0
21,Female,47525,1,13259,Clothing,5,0
30,Female,32788,1,11130,Beauty,6,3
28,Female,48909,0,20850,Beauty,5,0
25,Male,6414,2,2126,Electronics,4,2
27,Male,33619,2,11919,Clothing,4,3
27,Male,9791,2,4025,Electronics,4,2
35,Male,15826,2,6140,Food,6,2
32,Female,12266,1,4410,Clothing,5,2
27,Female,46602,1,15708,Clothing,6,0
25,Female,9886,2,3503,Food,6,2
24,Male,6121,2,2438,Books,4,2
33,Male,44961,2,16201,Electronics,4,0
26,Female,34045,1,10941,Clothing,4,3
33,Female,11293,1,3366,Home,3,2
29,Female,5083,2,1970,Electronics,4,2
27,Male,46582,2,14527,Electronics,5,0
33,Female,20435,1,6633,Food,5,1
27,Male,8984,0,2513,Electronics,4,2
37,Female,45517,2,14882,Electronics,7,0
33,Male,45788,2,12043,Health,7,0
33,Male,21214,1,8640,Health,5,1
25,Male,13257,1,4932,Electronics,3,2
36,Male,48849,2,18029,Electronics,5,0
33,Male,28503,0,11186,Home,5,3
27,Female,46573,0,15132,Electronics,8,0
35,Female,23783,2,7136,Clothing,6,1
35,Female,18695,2,6499,Food,6,1
30,Male,23940,1,9145,Electronics,4,1
26,Male,47900,1,16951,Books,5,0
29,Male,28944,2,11604,Beauty,5,3
32,Male,35296,1,10342,Food,5,3
36,Male,38152,2,11281,Clothing,6,3
26,Male,19195,0,5986,Health,7,1
27,Female,31991,2,11822,Clothing,4,3
26,Male,15653,2,6816,Clothing,4,2
33,Male,21289,2,5898,Home,5,1
32,Female,22448,2,8114,Clothing,4,1
28,Male,19599,2,8029,Books,5,1
20,Female,13610,2,4652,Books,6,2
30,Female,14238,2,4081,Electronics,4,2
29,Male,43438,0,13012,Food,4,0
25,Female,46523,1,17732,Food,3,0
24,Male,15695,1,5704,Food,7,2
24,Female,37314,1,12188,Food,8,3
34,Female,35224,2,10613,Electronics,5,3
23,Female,18152,1,6609,Clothing,3,1
26,Male,38294,1,13237,Clothing,6,3
33,Male,11918,1,4978,Home,3,2
27,Male,28012,1,11613,Beauty,4,3
33,Male,7810,2,2886,Electronics,6,2
35,Male,7892,1,2871,Beauty,4,2
29,Male,26614,2,10856,Food,5,1
31,Female,21381,1,8051,Electronics,7,1
32,Male,15923,0,5649,Electronics,7,2
36,Female,42465,2,16411,Electronics,4,0
32,Male,34267,2,14780,Food,4,3
31,Male,33970,2,11433,Health,6,3
31,Male,15618,2,5972,Books,6,2
24,Female,7882,2,3189,Health,5,2
31,Female,35412,1,14735,Books,6,3
33,Female,26439,1,10331,Electronics,3,1
24,Male,49644,2,17301,Clothing,5,0
29,Male,12566,2,4870,Electronics,4,2
29,Male,9414,0,3480,Food,5,2
20,Male,47746,2,14637,Food,7,0
31,Male,37851,1,12293,Clothing,6,3
38,Male,10701,0,3511,Clothing,7,2
27,Female,36345,0,11653,Books,4,3
33,Male,28841,1,10675,Food,5,3
31,Female,44753,1,19000,Food,6,0
37,Male,49187,2,18788,Electronics,7,0
30,Male,45201,2,17866,Beauty,5,0
28,Female,35936,1,10845,Books,5,3
32,Male,41362,1,17434,Books,5,0
30,Female,48164,2,16949,Food,4,0
28,Female,22329,2,7935,Books,7,1
27,Female,30443,2,9849,Electronics,4,3
38,Male,28372,0,9561,Clothing,3,3
33,Male,32573,2,8422,Food,6,3
38,Male,38386,2,10508,Books,4,3
29,Female,19739,2,5928,Books,5,1
32,Female,24095,2,9448,Electronics,7,1
25,Female,7066,2,2970,Books,5,2
30,Male,33596,2,11911,Electronics,3,3
26,Male,8276,0,2778,Books,7,2
30,Female,29118,1,9650,Books,3,3
28,Male,32340,2,10129,Health,5,3
31,Male,9713,0,2983,Beauty,6,2
32,Male,49444,2,20287,Health,4,0
21,Female,35825,2,13365,Food,5,3
33,Female,36424,1,9002,Home,4,3
33,Male,31058,1,13397,Clothing,5,3
35,Female,48843,1,19536,Clothing,5,0
35,Female,45074,1,13703,Beauty,4,0
27,Female,33818,0,9600,Electronics,5,3
32,Male,40838,1,12680,Clothing,5,0
31,Female,5990,2,2134,Electronics,6,2
26,Female,18974,1,8315,Books,4,1
31,Male,41844,1,15744,Home,3,0
36,Male,20752,1,6199,Electronics,4,1
27,Male,29480,2,10810,Electronics,3,3
33,Female,48825,2,17481,Books,3,0
32,Male,30051,2,7105,Books,5,3
26,Female,15698,2,6847,Food,4,2
22,Male,12651,1,4597,Electronics,4,2
32,Female,26350,2,10046,Food,4,1
29,Male,8895,1,3169,Electronics,5,2
25,Male,36985,0,13100,Health,5,3
36,Female,40364,2,16526,Electronics,5,0
30,Female,44605,1,16444,Books,5,0
35,Female,25498,1,8909,Books,5,1
36,Female,48545,1,19386,Clothing,4,0
29,Male,12881,2,4637,Clothing,5,2
29,Female,5091,0,1866,Food,5,2
28,Male,6788,0,1898,Clothing,6,2
30,Female,23324,1,9768,Electronics,5,1
30,Male,14276,0,6324,Electronics,6,2
23,Male,26479,0,8742,Electronics,6,1
29,Female,41972,2,12982,Clothing,5,0
27,Female,21672,2,7307,Clothing,5,1
30,Female,10321,0,3687,Electronics,7,2
33,Male,10300,2,3552,Books,6,2
36,Female,47873,1,14229,Beauty,4,0
41,Female,33668,2,14228,Electronics,6,3
30,Female,42693,1,14887,Health,4,0
27,Male,19222,1,6973,Electronics,4,1
28,Female,24189,2,9512,Books,6,1
28,Female,10361,1,3806,Books,4,2
36,Male,32003,1,10480,Clothing,7,3
27,Female,37854,2,11539,Food,4,3
31,Female,16164,2,6000,Food,5,2
35,Female,17511,1,6390,Clothing,4,1
38,Male,17747,0,6637,Health,5,1
34,Female,37382,2,11537,Clothing,2,3
33,Female,46164,2,15891,Electronics,5,0
30,Female,11087,1,4388,Electronics,5,2
37,Female,21094,1,7747,Electronics,4,1
34,Female,33030,1,12452,Food,5,3
27,Female,18676,2,5228,Electronics,6,1
36,Female,22482,2,7734,Health,7,1
26,Female,18494,0,7464,Home,4,1
27,Female,27390,1,12462,Electronics,5,1
31,Female,30959,1,12232,Clothing,5,3
34,Female,12062,1,3661,Clothing,5,2
31,Male,26272,0,10066,Electronics,5,1
32,Female,9586,2,3706,Health,6,2
27,Male,21071,1,7421,Food,5,1
28,Male,24483,1,8548,Food,6,1
33,Male,23713,2,8426,Electronics,5,1
28,Female,15039,2,5204,Clothing,5,2
26,Male,21354,2,8801,Beauty,7,1
28,Female,14424,2,4628,Electronics,5,2
32,Male,10395,2,3135,Electronics,3,2
34,Male,19169,2,8071,Home,4,1
31,Female,47531,2,15012,Food,5,0
29,Male,32508,2,9679,Electronics,5,3
33,Female,21195,2,6753,Home,5,1
26,Male,11633,2,2478,Food,3,2
27,Female,14477,0,5037,Books,6,2
39,Female,26074,2,7532,Home,5,1
25,Female,48956,1,15208,Clothing,6,0
42,Female,6597,2,2432,Electronics,6,2
32,Male,13532,2,4000,Electronics,6,2
30,Male,6098,2,1992,Food,6,2
21,Male,15061,2,5895,Clothing,4,2
25,Female,44842,0,14134,Beauty,6,0
42,Male,14098,2,5535,Clothing,4,2
31,Female,35512,1,15936,Electronics,5,3
30,Female,34126,2,12487,Clothing,6,3
34,Male,39503,0,12818,Home,6,0
23,Female,45302,2,12143,Electronics,7,0
32,Female,5850,1,2129,Books,5,2
36,Female,33274,2,10135,Food,8,3
26,Male,46780,2,16859,Clothing,7,0
32,Female,36799,0,13816,Electronics,3,3
31,Male,18440,0,7500,Clothing,4,1
33,Female,40643,2,13272,Books,3,0
24,Female,7765,1,2646,Food,4,2
36,Female,11633,2,4495,Health,6,2
29,Male,42038,0,12937,Food,6,0
24,Female,27629,1,11947,Food,4,3
29,Male,34905,2,9868,Health,4,3
27,Male,41509,2,11932,Books,6,0
23,Female,21463,2,10383,Clothing,6,1
36,Female,8339,1,3536,Electronics,3,2
27,Female,34268,2,12313,Electronics,4,3
31,Male,12311,2,4643,Food,4,2
36,Male,43723,0,18355,Electronics,5,0
22,Female,33869,2,12560,Home,6,3
35,Male,46931,2,14871,Food,4,0
32,Male,23741,0,7517,Books,5,1
29,Male,33451,1,11122,Books,4,3
32,Female,14067,0,4957,Home,5,2
37,Male,22667,0,9511,Electronics,4,1
29,Male,46148,0,12060,Electronics,5,0
37,Female,41008,1,13587,Clothing,6,0
